word,gt_end_s,audio_time_at_commit_s,model_processing_ms,total_output_time_s,latency_ms
the,3.29,3.5145,19.824279006570578,3.5343242790065705,244.3242790065705
dignity,3.88,3.99375,19.631952978670597,4.013381952978671,133.38195297867105
of,3.99,4.1535,19.846576964482665,4.173346576964483,183.34657696448264
the,4.14,4.31325,19.646889995783567,4.332896889995784,192.8968899957839
office,4.52,4.7925,20.440954016521573,4.812940954016522,292.9409540165224
he,4.62,4.7925,20.440954016521573,4.812940954016522,192.94095401652189
had,4.82,4.95225,21.191935054957867,4.973441935054958,153.44193505495784
refused,5.5,5.4315,20.009869011119008,5.451509869011119,-48.49013098888122
soon,0.79,0.79875,24.989451048895717,0.8237394510488957,33.73945104889564
the,0.88,1.11825,27.454732917249203,1.1457047329172492,265.70473291724915
whole,1.24,1.5975,19.998514791950583,1.6174985147919505,377.4985147919505
bridge,1.61,1.75725,22.454301128163934,1.779704301128164,169.70430112816382
was,1.77,1.917,20.132804987952113,1.9371328049879522,167.13280498795214
trembling,2.35,2.39625,21.103926934301853,2.417353926934302,67.35392693430198
and,2.5,2.8755,22.391648031771183,2.8978916480317713,397.89164803177135
resounding,3.11,3.195,20.43389598838985,3.2154338959883897,105.43389598838982
the,0.45,0.639,23.90760905109346,0.6629076090510935,212.90760905109346
uncouth,1.01,1.43775,21.99164987541735,1.4597416498754174,449.7416498754174
faces,1.49,1.5975,18.773701041936874,1.6162737010419368,126.2737010419368
passed,1.88,1.917,19.831729819998145,1.9368317298199982,56.83172981999829
him,2.04,2.07675,18.932701088488102,2.095682701088488,55.68270108848816
two,2.27,2.556,20.09086706675589,2.576090867066756,306.09086706675595
by,2.49,2.556,20.09086706675589,2.576090867066756,86.09086706675572
two,2.89,2.8755,18.904994009062648,2.894404994009063,4.4049940090626905
stained,3.71,3.834,21.315346006304026,3.855315346006304,145.31534600630414
yellow,4.19,4.1535,22.34815014526248,4.175848150145263,-14.15184985473772
or,4.39,4.473,19.092975184321404,4.492092975184321,102.09297518432159
red,4.77,4.7925,19.8155059479177,4.812315505947918,42.31550594791855
or,4.96,5.112,18.800385994836688,5.130800385994837,170.80038599483683
livid,5.33,5.4315,21.01280097849667,5.452512800978496,122.51280097849637
by,5.53,5.59125,19.163708901032805,5.610413708901032,80.41370890103217
the,5.66,5.91075,18.950617872178555,5.929700617872179,269.70061787217855
sea,6.1,6.23025,18.834885908290744,6.249084885908291,149.08488590829094
and,6.7,6.86925,18.95554782822728,6.888205547828227,188.20554782822717
as,6.84,7.029,20.118528977036476,7.049118528977036,209.11852897703653
he,6.94,7.029,20.118528977036476,7.049118528977036,109.118528977036
strove,7.35,7.50825,18.845120910555124,7.527095120910555,177.0951209105558
to,7.49,7.668,18.882750067859888,7.68688275006786,196.88275006785983
look,7.71,7.82775,19.054477801546454,7.846804477801546,136.80447780154648
at,7.81,7.9875,19.02385102584958,8.00652385102585,196.5238510258507
them,8.14,8.14725,19.01152590289712,8.166261525902897,26.26152590289621
with,8.35,8.46675,19.142142962664366,8.485892142962664,135.89214296266405
ease,8.74,8.946,20.159087143838406,8.966159087143838,226.15908714383792
and,8.89,8.946,20.159087143838406,8.966159087143838,76.15908714383757
indifference,9.53,9.585,20.023446064442396,9.605023446064443,75.02344606444389
a,9.94,10.38375,23.005387047305703,10.406755387047305,466.75538704730536
faint,10.28,10.38375,23.005387047305703,10.406755387047305,126.75538704730549
stain,10.82,11.02275,19.937203964218497,11.042687203964219,222.6872039642185
of,10.95,11.02275,19.937203964218497,11.042687203964219,92.68720396421948
personal,11.52,11.66175,20.09730599820614,11.681847305998206,161.8473059982062
shame,12.11,12.141,21.426155930384994,12.162426155930385,52.426155930385576
and,12.28,12.30075,20.397403044626117,12.321147403044627,41.147403044627495
commiseration,13.16,13.0995,18.931061029434204,13.118431061029435,-41.56893897056513
rose,13.5,13.7385,19.882531836628914,13.758382531836629,258.3825318366291
to,13.62,13.7385,19.882531836628914,13.758382531836629,138.38253183662985
his,13.82,13.89825,18.82169209420681,13.917071692094208,97.0716920942074
own,14.05,14.058,19.0100718755275,14.077010071875527,27.01007187552662
face,14.55,14.53725,19.558319123461843,14.556808319123462,6.808319123461359
angry,0.78,0.9585,23.30620400607586,0.9818062040060759,201.80620400607586
with,0.94,1.278,23.88703590258956,1.3018870359025896,361.8870359025896
himself,1.47,1.43775,25.164329912513494,1.4629143299125136,-7.085670087486395
he,1.9,2.07675,20.292924949899316,2.0970429249498994,197.0429249498995
tried,2.24,2.39625,22.533651906996965,2.418783651906997,178.78365190699697
to,2.33,2.39625,22.533651906996965,2.418783651906997,88.78365190699711
hide,2.69,2.8755,22.784977918490767,2.898284977918491,208.284977918491
his,2.92,3.03525,19.47863702662289,3.054728637026623,134.72863702662298
face,3.23,3.35475,18.74992181546986,3.37349992181547,143.49992181547
from,3.44,3.5145,18.991722026839852,3.53349172202684,93.49172202683987
their,3.66,3.834,18.930996069684625,3.8529309960696847,192.93099606968457
eyes,4.03,4.1535,18.871773965656757,4.172371773965657,142.3717739656567
by,4.2,4.31325,19.111054949462414,4.332361054949462,132.36105494946227
gazing,4.67,4.7925,19.056716933846474,4.811556716933847,141.55671693384699
down,5.0,4.95225,19.076861906796694,4.971326861906797,-28.673138093203043
sideways,5.74,5.751,19.008296076208353,5.770008296076209,30.008296076208474
into,5.9,6.0705,19.376120064407587,6.089876120064408,189.87612006440725
the,6.03,6.23025,19.038999918848276,6.249288999918848,219.28899991884788
shallow,6.52,6.54975,21.66965906508267,6.571419659065083,51.4196590650835
swirling,7.07,7.18875,20.36475599743426,7.209114755997434,139.11475599743372
water,7.55,7.50825,19.731524167582393,7.527981524167583,-22.018475832417117
under,7.74,7.82775,19.258684013038874,7.847008684013039,107.00868401303865
the,7.86,7.9875,19.309512805193663,8.006809512805194,146.80951280519406
bridge,8.25,8.307,21.115320036187768,8.328115320036188,78.11532003618815
but,8.96,9.10575,18.867666134610772,9.124617666134611,164.61766613461037
he,9.07,9.2655,19.096042960882187,9.284596042960882,214.5960429608813
still,9.48,9.42525,19.152215914800763,9.444402215914801,-35.597784085199535
saw,9.91,9.9045,19.41299601458013,9.92391299601458,13.912996014580514
a,9.99,10.224,19.465443212538958,10.24346544321254,253.46544321253896
reflection,10.61,10.5435,20.151601172983646,10.563651601172984,-46.34839882701591
therein,11.19,11.1825,20.2261779922992,11.202726177992298,12.726177992298915
of,11.37,11.502,19.113925052806735,11.521113925052807,151.11392505280818
their,11.52,11.66175,19.069249974563718,11.680819249974563,160.81924997456377
top,11.87,12.30075,21.89901820383966,12.32264901820384,452.6490182038412
heavy,12.14,12.30075,21.89901820383966,12.32264901820384,182.64901820383983
silk,12.49,12.62025,23.314883932471275,12.643564883932472,153.56488393247147
hats,12.9,12.93975,21.902010077610612,12.96165201007761,61.65201007761034
and,13.54,13.7385,20.32812498509884,13.758828124985099,218.82812498509986
humble,13.99,14.21775,20.817844895645976,14.238567844895647,248.56784489564632
tape,14.35,14.697,20.519122947007418,14.717519122947007,367.51912294700696
like,14.59,14.697,20.519122947007418,14.717519122947007,127.51912294700674
collars,15.18,15.336,19.181907875463367,15.355181907875464,175.18190787546393
and,15.66,15.81525,19.17908200994134,15.834429082009942,174.4290820099419
loosely,16.14,16.2945,18.93627387471497,16.313436273874714,173.43627387471372
hanging,16.67,16.614,20.922333002090454,16.63492233300209,-35.077666997910484
clerical,17.18,17.253,22.023222874850035,17.27502322287485,95.02322287485043
clothes,17.86,17.892,18.85284809395671,17.910852848093956,50.85284809395674
brother,19.18,19.32975,18.946864875033498,19.348696864875034,168.69686487503444
brother,0.64,0.9585,23.60802097246051,0.9821080209724605,342.1080209724605
mac,0.87,1.278,24.963069008663297,1.3029630690086633,432.96306900866335
brother,2.35,2.39625,19.504033960402012,2.4157540339604022,65.75403396040214
their,0.69,1.11825,23.34192395210266,1.1415919239521026,451.59192395210266
piety,1.32,1.43775,23.15201098099351,1.4609020109809936,140.90201098099354
would,1.51,1.5975,19.395091105252504,1.6168950911052524,106.89509110525242
be,1.89,1.75725,18.902322044596076,1.776152322044596,-113.84767795540385
like,2.48,2.556,19.228316843509674,2.5752283168435097,95.22831684350975
their,2.63,2.71575,20.06149012595415,2.735811490125954,105.81149012595415
like,3.53,3.67425,20.1000040397048,3.6943500040397046,164.3500040397048
their,3.68,3.834,20.16176702454686,3.854161767024547,174.16176702454678
faces,4.25,4.1535,21.298204781487584,4.174798204781488,-75.20179521851222
like,4.72,4.7925,18.73119198717177,4.811231191987172,91.23119198717245
their,4.87,4.95225,18.964956048876047,4.971214956048876,101.2149560488762
clothes,5.48,5.4315,19.94454604573548,5.451444546045735,-28.555453954265175
and,6.11,6.23025,18.852099077776074,6.249102099077776,139.1020990777756
it,6.17,6.39,19.831249956041574,6.409831249956041,239.83124995604132
was,6.49,6.39,19.831249956041574,6.409831249956041,-80.16875004395897
idle,6.76,7.029,20.00142401084304,7.049001424010843,289.00142401084315
for,6.93,7.029,20.00142401084304,7.049001424010843,119.00142401084324
him,7.27,7.18875,18.67115101777017,7.20742115101777,-62.57884898222965
to,7.41,7.50825,18.79893196746707,7.527048931967467,117.04893196746724
tell,7.64,7.668,18.72582291252911,7.686725822912529,46.72582291252958
that,8.37,8.46675,18.948937067762017,8.485698937067761,115.69893706776213
their,8.52,8.78625,19.000326981768012,8.805250326981769,285.2503269817692
humble,8.98,9.10575,18.690147902816534,9.124440147902817,144.44014790281656
and,9.13,9.2655,19.078661920502782,9.284578661920502,154.57866192050142
contrite,9.55,9.74475,18.810883862897754,9.763560883862898,213.56088386289684
hearts,10.04,10.06425,19.99466004781425,10.084244660047814,44.24466004781458
it,10.18,10.5435,19.926588982343674,10.563426588982344,383.42658898234384
might,10.44,10.5435,19.926588982343674,10.563426588982344,123.42658898234404
be,10.74,10.70325,18.803409999236465,10.722053409999237,-17.946590000763152
paid,11.31,11.66175,20.088877994567156,11.681838877994567,371.83887799456625
a,11.37,11.66175,20.088877994567156,11.681838877994567,311.83887799456755
far,11.88,11.98125,19.081971840932965,12.000331971840932,120.33197184093147
richer,12.2,12.4605,18.879574025049806,12.47937957402505,279.3795740250502
tribute,12.64,12.93975,20.123393973335624,12.959873393973336,319.87339397333517
of,12.76,12.93975,20.123393973335624,12.959873393973336,199.8733939733359
devotion,13.34,13.57875,19.402469042688608,13.598152469042688,258.15246904268815
than,13.55,13.57875,19.402469042688608,13.598152469042688,48.15246904268733
his,14.03,14.058,19.9523800984025,14.077952380098402,47.95238009840297
had,14.25,14.53725,21.18391520343721,14.558433915203437,308.43391520343744
ever,14.51,14.53725,21.18391520343721,14.558433915203437,48.43391520343765
been,14.9,14.85675,20.703459857031703,14.877453459857032,-22.54654014296875
a,15.63,15.975,20.284976111724973,15.995284976111725,365.28497611172384
gift,15.99,16.13475,22.612852044403553,16.157362852044404,167.36285204440372
more,17.01,17.09325,20.502246916294098,17.113752246916295,103.7522469162937
acceptable,17.72,17.73225,19.44675692357123,17.75169675692357,31.696756923572877
than,17.88,18.05175,19.4674008525908,18.07121740085259,191.2174008525902
his,18.19,18.2115,19.402679055929184,18.23090267905593,40.902679055928814
elaborate,18.93,19.01025,20.49625408835709,19.030746254088356,100.74625408835658
adoration,19.65,19.4895,24.011011933907866,19.513511011933907,-136.4889880660911
it,0.52,0.639,23.571989964693785,0.6625719899646938,142.57198996469378
was,0.78,0.79875,23.474416928365827,0.8222244169283658,42.22441692836576
idle,1.03,1.278,23.52196187712252,1.3015219618771225,271.5219618771225
for,1.21,1.43775,22.434042999520898,1.460184042999521,250.184042999521
him,1.5,1.5975,19.06459010206163,1.6165645901020615,116.56459010206154
to,1.64,1.75725,19.180313916876912,1.776430313916877,136.430313916877
move,1.93,2.07675,19.14773602038622,2.0958977360203863,165.8977360203864
himself,2.47,2.39625,19.021055195480585,2.415271055195481,-54.7289448045194
to,2.56,2.71575,18.99106497876346,2.7347410649787633,174.7410649787633
be,2.67,2.8755,19.11972090601921,2.8946197209060194,224.61972090601944
generous,3.19,3.195,22.070153849199414,3.2170701538491993,27.070153849199308
towards,3.6,3.67425,20.056772977113724,3.6943067729771135,94.30677297711343
them,3.92,3.99375,19.001062028110027,4.01275106202811,92.75106202811045
to,4.31,4.63275,21.499916212633252,4.654249916212633,344.24991621263337
tell,4.51,4.63275,21.499916212633252,4.654249916212633,144.24991621263317
himself,4.98,4.95225,20.192953059449792,4.97244295305945,-7.5570469405503715
that,5.2,5.27175,20.16410487703979,5.29191410487704,91.91410487703955
if,5.47,5.59125,21.49439905770123,5.612744399057701,142.7443990577011
he,5.65,5.751,20.16437193378806,5.771164371933788,121.16437193378803
ever,5.87,5.91075,20.108029944822192,5.930858029944822,60.858029944822256
came,6.14,6.23025,18.91312305815518,6.249163123058155,109.16312305815535
to,6.25,6.39,18.758591962978244,6.408758591962978,158.75859196297793
their,6.45,6.54975,19.043623935431242,6.568793623935432,118.79362393543147
gates,6.84,7.029,19.086797023192048,7.048086797023192,208.0867970231921
stripped,7.61,7.82775,19.999156007543206,7.847749156007543,237.74915600754287
of,7.7,7.9875,19.88567295484245,8.007385672954843,307.38567295484296
his,7.88,7.9875,19.88567295484245,8.007385672954843,127.38567295484327
pride,8.44,8.46675,22.19340903684497,8.488943409036844,48.9434090368448
beaten,9.16,9.2655,19.24851001240313,9.284748510012403,124.74851001240239
and,9.32,9.42525,20.588994026184082,9.445838994026184,125.83899402618393
in,9.49,9.9045,21.21812803670764,9.925718128036708,435.718128036708
beggar's,9.89,10.06425,20.135651109740138,10.08438565110974,194.38565110973906
weeds,10.37,10.5435,19.94061190634966,10.56344061190635,193.4406119063503
that,10.9,11.02275,20.128396106883883,11.042878396106884,142.8783961068838
they,11.05,11.1825,20.166132831946015,11.202666132831945,152.66613283194454
would,11.22,11.34225,20.158176077529788,11.36240817607753,142.4081760775291
be,11.35,11.502,20.146335940808058,11.522146335940809,172.14633594080908
generous,11.89,12.30075,20.0392531696707,12.320789253169671,430.78925316967087
towards,12.24,12.30075,20.0392531696707,12.320789253169671,80.78925316967123
him,12.54,12.62025,18.957987893372774,12.639207987893373,99.20798789337404
loving,13.08,13.25925,21.106499014422297,13.280356499014422,200.35649901442198
him,13.41,13.419,18.93782801926136,13.437937828019262,27.9378280192617
as,13.67,13.7385,19.009209936484694,13.757509209936485,87.50920993648492
themselves,14.52,14.21775,21.12917508929968,14.2388791750893,-281.12082491069935
idle,0.99,1.278,25.062500964850187,1.3030625009648502,313.06250096485024
and,1.12,1.43775,24.628326995298266,1.4623783269952983,342.37832699529827
embittering,1.71,1.75725,22.6913511287421,1.779941351128742,69.94135112874211
finally,2.2,2.2365,23.8905840087682,2.260390584008768,60.39058400876796
to,2.4,2.556,20.325983874499798,2.5763259838745,176.32598387449994
argue,2.82,3.5145,20.080919144675136,3.534580919144675,714.5809191446752
against,3.47,3.5145,20.080919144675136,3.534580919144675,64.5809191446749
his,3.63,3.834,20.48428705893457,3.8544842870589346,224.48428705893474
own,3.86,3.834,20.48428705893457,3.8544842870589346,-5.515712941065232
dispassionate,4.61,4.7925,19.881607964634895,4.812381607964635,202.381607964635
certitude,5.36,5.27175,21.377850091084838,5.293127850091085,-66.87214990891555
that,5.9,6.0705,20.163053181022406,6.090663053181022,190.66305318102206
the,6.0,6.23025,20.104089053347707,6.2503540890533476,250.35408905334754
commandment,6.56,6.7095,19.03215004131198,6.728532150041312,168.5321500413126
of,6.69,6.86925,19.105318002402782,6.888355318002403,198.35531800240247
love,7.08,7.029,19.02161817997694,7.048021618179977,-31.978381820023216
bade,7.31,7.50825,20.033726003021002,7.528283726003021,218.2837260030217
us,7.5,7.668,19.00163386017084,7.687001633860171,187.00163386017098
not,7.82,7.82775,19.817068008705974,7.847567068008706,27.567068008705675
to,7.91,8.307,21.673945942893624,8.328673945942894,418.67394594289385
love,8.18,8.307,21.673945942893624,8.328673945942894,148.6739459428943
our,8.34,8.46675,21.00367587991059,8.48775367587991,147.75367587991008
as,8.9,9.10575,21.51053794659674,9.127260537946597,227.26053794659686
with,9.81,9.9045,21.032172022387385,9.925532172022388,115.53217202238741
the,9.93,10.224,19.443389028310776,10.243443389028311,313.44338902831123
same,10.27,10.38375,19.237588858231902,10.402987588858231,132.98758885823148
amount,10.84,10.863,22.690554847940803,10.88569055484794,45.69055484794049
and,11.03,11.1825,19.592927070334554,11.202092927070334,172.0929270703344
intensity,11.69,11.8215,19.75150010548532,11.841251500105486,151.25150010548617
of,11.84,11.98125,19.48419911786914,12.000734199117868,160.73419911786857
love,12.17,12.141,19.531224155798554,12.160531224155799,-9.46877584420136
but,12.78,12.93975,20.596292801201344,12.960346292801201,180.34629280120208
to,12.89,13.0995,20.305392099544406,13.119805392099545,229.80539209954463
love,13.11,13.25925,20.154352067038417,13.279404352067038,169.40435206703876
him,13.32,13.419,20.073229912668467,13.439073229912669,119.07322991266867
as,13.51,13.57875,20.087420009076595,13.598837420009076,88.83742000907624
with,14.37,14.53725,18.95896904170513,14.556208969041705,186.20896904170615
the,14.48,14.697,18.94015003927052,14.71594015003927,235.94015003926927
same,14.83,14.85675,18.94132001325488,14.875691320013255,45.69132001325471
kind,15.26,15.17625,19.204239826649427,15.195454239826649,-64.54576017335079
of,15.42,15.49575,19.002566812559962,15.51475256681256,94.75256681255928
love,15.81,15.81525,18.822176149114966,15.834072176149116,24.072176149115165
the,0.64,0.79875,24.40494392067194,0.8231549439206719,183.15494392067188
phrase,1.19,1.278,31.00443002767861,1.3090044300276786,119.0044300276787
and,1.36,1.5975,21.381068043410778,1.6188810680434107,258.8810680434106
the,1.45,1.5975,21.381068043410778,1.6188810680434107,168.88106804341075
day,1.94,1.75725,20.246790954843163,1.7774967909548431,-162.5032090451568
and,2.22,2.556,20.204494940117,2.576204494940117,356.20449494011683
the,2.31,2.71575,19.440053030848503,2.7351900530308484,425.19005303084833
scene,2.82,3.03525,19.38643306493759,3.0546364330649376,234.63643306493776
in,3.82,3.99375,19.574312027543783,4.013324312027544,193.3243120275443
a,3.88,4.1535,19.634837051853538,4.173134837051854,293.1348370518538
words,1.06,1.11825,27.401577914133668,1.1456515779141336,85.65157791413358
was,2.23,2.39625,20.194627111777663,2.416444627111778,186.4446271117779
it,2.33,2.556,20.183372078463435,2.5761833720784635,246.1833720784634
their,2.48,2.8755,21.318828919902444,2.8968188289199026,416.8188289199026
they,0.64,0.79875,24.171503959223628,0.8229215039592236,182.92150395922357
were,0.79,0.9585,24.122787173837423,0.9826227871738374,192.6227871738374
voyaging,1.31,1.43775,25.448817992582917,1.463198817992583,153.19881799258295
across,1.73,1.75725,21.308918949216604,1.7785589189492166,48.558918949216604
the,1.85,2.07675,20.304695004597306,2.0970546950045974,247.0546950045973
deserts,2.27,2.39625,21.27155801281333,2.4175215580128135,147.52155801281353
of,2.35,2.556,21.36906608939171,2.5773690660893918,227.36906608939168
the,2.44,2.556,21.36906608939171,2.5773690660893918,137.36906608939182
sky,2.95,3.03525,23.529028985649347,3.0587790289856494,108.77902898564918
a,3.41,3.834,21.377790020778775,3.855377790020779,445.3777900207787
host,3.84,3.99375,21.35139610618353,4.015101396106184,175.10139610618404
of,3.98,3.99375,21.35139610618353,4.015101396106184,35.1013961061839
on,4.75,4.95225,21.713573951274157,4.973963573951274,223.9635739512744
the,4.82,4.95225,21.713573951274157,4.973963573951274,153.96357395127413
march,5.27,5.4315,20.6080989446491,5.452108098944649,182.1080989446493
voyaging,6.07,6.23025,23.453983943909407,6.253703983943909,183.70398394390895
high,6.54,6.7095,21.026630187407136,6.730526630187407,190.52663018740733
over,6.77,6.86925,21.139493910595775,6.890389493910596,120.38949391059629
ireland,7.27,7.3485,23.479457944631577,7.371979457944631,101.97945794463159
westward,7.99,8.46675,22.336907917633653,8.489086907917633,499.08690791763274
bound,8.52,9.06,21.19669015519321,9.081196690155194,561.1966901551941
the,0.65,0.9585,25.557265151292086,0.9840572651512921,334.0572651512921
europe,1.0,1.11825,30.47537594102323,1.1487253759410232,148.7253759410232
they,1.15,1.278,23.468364030122757,1.3014683640301228,151.46836403012287
had,1.32,1.43775,22.75672578252852,1.4605067257825286,140.50672578252855
come,1.56,1.75725,21.11359708942473,1.7783635970894247,218.36359708942464
from,1.94,1.917,21.08034398406744,1.9380803439840675,-1.9196560159324694
lay,2.21,2.39625,19.765055971220136,2.4160150559712203,206.0150559712204
out,2.45,2.556,19.637950928881764,2.575637950928882,125.63795092888164
there,2.73,2.71575,19.629495218396187,2.735379495218396,5.379495218396091
beyond,3.12,3.195,19.630688009783626,3.2146306880097835,94.63068800978336
the,3.26,3.35475,19.590390846133232,3.3743403908461334,114.34039084613357
irish,3.63,4.1535,19.906818866729736,4.17340681886673,543.4068188667301
sea,4.14,4.1535,19.906818866729736,4.17340681886673,33.40681886673025
europe,5.02,5.27175,20.880123134702444,5.292630123134702,272.6301231347028
of,5.17,5.27175,20.880123134702444,5.292630123134702,122.63012313470244
strange,5.64,5.751,19.663908053189516,5.77066390805319,130.66390805319017
tongues,6.16,6.23025,19.776152912527323,6.250026152912527,90.02615291252702
and,6.36,6.54975,19.51349596492946,6.56926349596493,209.26349596492955
and,7.07,7.18875,19.657311029732227,7.208407311029732,138.4073110297317
and,8.13,8.307,20.435268059372902,8.327435268059373,197.4352680593725
and,9.11,9.2655,19.57529317587614,9.285075293175876,175.0752931758761
of,9.26,9.42525,19.417147152125835,9.444667147152126,184.66714715212618
entrenched,9.86,10.06425,19.63378395885229,10.083883783958852,223.88378395885235
and,10.04,10.224,19.43293702788651,10.243432937027887,203.43293702788756
races,11.21,11.1825,20.611332030966878,11.203111332030966,-6.888667969034756
again,1.07,0.639,24.991275975480676,0.6639912759754807,-406.0087240245194
again,2.56,2.39625,19.611387979239225,2.4158613879792394,-144.1386120207606
a,0.6,0.9585,25.144326966255903,0.9836443269662559,383.64432696625596
voice,1.01,1.11825,22.777139907702804,1.1410271399077028,131.02713990770275
from,1.2,1.278,24.12594109773636,1.3021259410977364,102.12594109773643
beyond,1.6,1.5975,19.988392014056444,1.6174883920140564,17.488392014056274
the,1.7,1.917,19.325127126649022,1.936325127126649,236.3251271266491
world,2.12,2.07675,19.137701950967312,2.0958877019509674,-24.1122980490327
was,2.28,2.39625,19.195695873349905,2.41544569587335,135.4456958733503
hello,1.01,1.5975,19.194623921066523,1.6166946239210664,606.6946239210664
stephanos,1.94,2.07675,19.17286799289286,2.095922867992893,155.922867992893
here,2.69,3.03525,20.387653028592467,3.0556376530285925,365.6376530285925
comes,3.16,3.195,21.509425016120076,3.21650942501612,56.50942501611978
the,3.25,3.5145,20.53603995591402,3.535036039955914,285.03603995591396
dedalus,3.86,3.99,20.385933807119727,4.01038593380712,150.38593380712007
their,0.7,1.11825,25.6510351318866,1.1439010351318866,443.9010351318866
diving,1.12,1.278,25.90811997652054,1.3039081199765206,183.90811997652045
stone,1.68,2.39625,22.459339816123247,2.4187093398161235,738.7093398161235
poised,2.38,2.556,21.167014027014375,2.5771670140270144,197.16701402701455
on,2.47,2.71575,22.478722967207432,2.7382287229672073,268.22872296720715
its,2.67,2.71575,22.478722967207432,2.7382287229672073,68.22872296720739
rude,2.99,3.195,22.099870024248958,3.217099870024249,227.0998700242486
supports,3.65,3.834,19.053964177146554,3.8530539641771466,203.05396417714672
and,3.8,3.99375,19.088958157226443,4.012838958157227,212.83895815722698
rocking,4.31,4.31325,20.417917985469103,4.333667917985469,23.667917985469522
under,4.55,4.63275,19.25444300286472,4.652004443002864,102.0044430028646
their,4.7,4.7925,19.360773032531142,4.811860773032532,111.8607730325314
plunges,5.31,5.27175,21.324606146663427,5.293074606146663,-16.925393853336246
and,5.87,6.0705,19.35693807899952,6.0898569380789995,219.8569380789994
the,5.98,6.23025,19.640850834548473,6.249890850834548,269.8908508345479
rough,6.29,6.54975,21.6486060526222,6.571398606052623,281.39860605262254
hewn,6.64,6.86925,20.42876509949565,6.889678765099496,249.67876509949605
stones,7.18,7.3485,20.534222945570946,7.3690342229455705,189.03422294557083
of,7.27,7.3485,20.534222945570946,7.3690342229455705,99.03422294557096
the,7.36,7.50825,19.40306299366057,7.527653062993661,167.65306299366057
sloping,7.88,7.9875,19.31782905012369,8.006817829050124,126.81782905012452
breakwater,8.56,8.6265,20.43514302931726,8.646935143029317,86.93514302931682
over,8.77,9.10575,20.264952909201384,9.126014952909202,356.0149529092023
which,9.07,9.10575,20.264952909201384,9.126014952909202,56.014952909201554
they,9.23,9.42525,20.3958370257169,9.445645837025717,215.64583702571662
scrambled,9.8,9.9045,21.66528720408678,9.926165287204087,126.1652872040866
in,9.89,10.224,21.586030954495072,10.245586030954495,355.58603095449473
their,10.04,10.224,21.586030954495072,10.245586030954495,205.58603095449612
gleamed,11.5,11.66175,20.503560081124306,11.682253560081124,182.2535600811239
with,11.67,11.8215,20.739918807521462,11.842239918807522,172.23991880752186
cold,12.13,12.141,22.796592209488153,12.163796592209488,33.796592209487386
wet,12.46,12.62025,22.835189010947943,12.643085189010948,183.0851890109475
lustre,12.99,13.0995,21.70183602720499,13.121201836027206,131.2018360272056
he,0.61,0.79875,24.236430879682302,0.8229864308796823,212.98643087968227
stood,0.92,0.9585,25.71019111201167,0.9842101911120117,64.21019111201164
still,1.43,1.278,24.3473369628191,1.3023473369628191,-127.65266303718082
in,1.55,1.917,22.373600164428353,1.9393736001644284,389.37360016442835
deference,1.99,2.2365,20.516347140073776,2.2570163471400737,267.0163471400737
to,2.12,2.2365,20.516347140073776,2.2570163471400737,137.0163471400736
their,2.28,2.39625,20.019408082589507,2.4162694080825897,136.2694080825899
calls,2.85,2.8755,21.516594104468822,2.897016594104469,47.0165941044689
and,3.06,3.195,20.588771905750036,3.21558877190575,155.5887719057498
parried,3.49,3.67425,23.05269706994295,3.6973026970699427,207.30269706994252
their,3.68,3.834,20.691586891189218,3.8546915868911893,174.69158689118913
banter,4.14,4.31325,20.70236694999039,4.33395236694999,193.95236694999073
with,4.31,4.473,20.40284709073603,4.493402847090736,183.4028470907363
easy,4.69,4.95225,19.43081198260188,4.971680811982602,281.68081198260177
words,5.22,5.27175,20.44673007912934,5.292196730079129,72.19673007912952
it,0.52,0.639,23.48927897401154,0.6624892789740116,142.48927897401154
was,0.67,0.79875,23.95804598927498,0.8227080459892749,152.7080459892749
a,0.74,1.11825,25.075898971408606,1.1433258989714086,403.3258989714086
pain,1.08,1.278,43.20302093401551,1.3212030209340155,241.20302093401546
to,1.19,1.43775,19.295174162834883,1.457045174162835,267.045174162835
see,1.46,1.75725,20.675171865150332,1.7779251718651503,317.92517186515033
them,1.79,1.75725,20.675171865150332,1.7779251718651503,-12.074828134849724
and,1.91,2.07675,19.555331906303763,2.096305331906304,186.30533190630393
a,1.99,2.2365,19.302153028547764,2.2558021530285477,265.8021530285477
sword,2.35,2.556,21.711427019909024,2.577711427019909,227.711427019909
like,2.61,2.71575,19.576986087486148,2.735326986087486,125.32698608748616
pain,2.97,3.03525,20.2641231007874,3.0555141231007874,85.5141231007872
to,3.06,3.35475,19.418178824707866,3.374168178824708,314.1681788247079
see,3.24,3.5145,20.991246914491057,3.535491246914491,295.49124691449083
the,3.37,3.5145,20.991246914491057,3.535491246914491,165.49124691449092
of,3.96,3.99375,20.691456040367484,4.014441456040368,54.441456040367875
adolescence,4.62,4.7925,20.77396702952683,4.813273967029527,193.27396702952714
that,4.8,4.95225,20.746717927977443,4.972996717927978,172.9967179279779
made,5.09,5.112,21.570353070273995,5.133570353070274,43.57035307027424
repellent,5.68,5.91075,21.273616002872586,5.932023616002873,252.02361600287304
their,5.88,6.23025,19.94843385182321,6.250198433851823,370.19843385182315
a,0.49,0.79875,25.987589033320546,0.8247375890333205,334.7375890333205
moment,0.85,0.79875,25.987589033320546,0.8247375890333205,-25.26241096667947
before,1.45,1.11825,23.098193807527423,1.1413481938075274,-308.6518061924726
